dataset_id,arxiv_id,abstract_url,pdf_url
ybisk/piqa,1808.05326,https://arxiv.org/abs/1808.05326,https://arxiv.org/pdf/1808.05326.pdf
community-datasets/proto_qa,2005.00771,https://arxiv.org/abs/2005.00771,https://arxiv.org/pdf/2005.00771.pdf
community-datasets/qanta,1904.04792,https://arxiv.org/abs/1904.04792,https://arxiv.org/pdf/1904.04792.pdf
allenai/qasc,1910.11473,https://arxiv.org/abs/1910.11473,https://arxiv.org/pdf/1910.11473.pdf
google-research-datasets/qed,2009.06354,https://arxiv.org/abs/2009.06354,https://arxiv.org/pdf/2009.06354.pdf
allenai/quac,1808.07036,https://arxiv.org/abs/1808.07036,https://arxiv.org/pdf/1808.07036.pdf
allenai/quoref,1908.05803,https://arxiv.org/abs/1908.05803,https://arxiv.org/pdf/1908.05803.pdf
mhardalov/reasoning_bg,1908.01519,https://arxiv.org/abs/1908.01519,https://arxiv.org/pdf/1908.01519.pdf
allenai/ropes,1908.05852,https://arxiv.org/abs/1908.05852,https://arxiv.org/pdf/1908.05852.pdf
RussianNLP/russian_super_glue,2010.15925,https://arxiv.org/abs/2010.15925,https://arxiv.org/pdf/2010.15925.pdf
RussianNLP/russian_super_glue,2202.07791,https://arxiv.org/abs/2202.07791,https://arxiv.org/pdf/2202.07791.pdf
kuznetsoffandrey/sberquad,1912.09723,https://arxiv.org/abs/1912.09723,https://arxiv.org/pdf/1912.09723.pdf
kyunghyuncho/search_qa,1704.05179,https://arxiv.org/abs/1704.05179,https://arxiv.org/pdf/1704.05179.pdf
community-datasets/selqa,1606.00851,https://arxiv.org/abs/1606.00851,https://arxiv.org/pdf/1606.00851.pdf
UCLNLP/sharc,1809.01494,https://arxiv.org/abs/1809.01494,https://arxiv.org/pdf/1809.01494.pdf
nikhilweee/sharc_modified,1909.03759,https://arxiv.org/abs/1909.03759,https://arxiv.org/pdf/1909.03759.pdf
nikhilweee/sharc_modified,2009.06354,https://arxiv.org/abs/2009.06354,https://arxiv.org/pdf/2009.06354.pdf
ccasimiro/squad_es,1912.05200,https://arxiv.org/abs/1912.05200,https://arxiv.org/pdf/1912.05200.pdf
KorQuAD/squad_kor_v1,1909.07005,https://arxiv.org/abs/1909.07005,https://arxiv.org/pdf/1909.07005.pdf
nunorc/squad_v1_pt,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
megagonlabs/subjqa,2004.14283,https://arxiv.org/abs/2004.14283,https://arxiv.org/pdf/2004.14283.pdf
aps/super_glue,1905.00537,https://arxiv.org/abs/1905.00537,https://arxiv.org/pdf/1905.00537.pdf
ucsbnlp/tweet_qa,1907.06292,https://arxiv.org/abs/1907.06292,https://arxiv.org/pdf/1907.06292.pdf
QAngaroo/wiki_hop,1710.06481,https://arxiv.org/abs/1710.06481,https://arxiv.org/pdf/1710.06481.pdf
facebook/wiki_movies,1606.03126,https://arxiv.org/abs/1606.03126,https://arxiv.org/pdf/1606.03126.pdf
INK-USC/xcsr,2106.06937,https://arxiv.org/abs/2106.06937,https://arxiv.org/pdf/2106.06937.pdf
microsoft/xglue,2004.01401,https://arxiv.org/abs/2004.01401,https://arxiv.org/pdf/2004.01401.pdf
akariasai/xor_tydi_qa,2010.11856,https://arxiv.org/abs/2010.11856,https://arxiv.org/pdf/2010.11856.pdf
google-research-datasets/xquad_r,2004.05484,https://arxiv.org/abs/2004.05484,https://arxiv.org/pdf/2004.05484.pdf
google/xtreme,2003.11080,https://arxiv.org/abs/2003.11080,https://arxiv.org/pdf/2003.11080.pdf
allenai/zest,2011.08115,https://arxiv.org/abs/2011.08115,https://arxiv.org/pdf/2011.08115.pdf
Hellisotherpeople/DebateSum,2011.07251,https://arxiv.org/abs/2011.07251,https://arxiv.org/pdf/2011.07251.pdf
PlanTL-GOB-ES/SQAC,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
SkelterLabsInc/JaQuAD,2202.01764,https://arxiv.org/abs/2202.01764,https://arxiv.org/pdf/2202.01764.pdf
clips/mfaq,2109.12870,https://arxiv.org/abs/2109.12870,https://arxiv.org/pdf/2109.12870.pdf
corypaik/prost,2106.03634,https://arxiv.org/abs/2106.03634,https://arxiv.org/pdf/2106.03634.pdf
deepset/germandpr,2104.12741,https://arxiv.org/abs/2104.12741,https://arxiv.org/pdf/2104.12741.pdf
deepset/germanquad,2104.12741,https://arxiv.org/abs/2104.12741,https://arxiv.org/pdf/2104.12741.pdf
dynabench/qa,2002.00293,https://arxiv.org/abs/2002.00293,https://arxiv.org/pdf/2002.00293.pdf
dynabench/qa,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
ghomasHudson/muld,2202.07362,https://arxiv.org/abs/2202.07362,https://arxiv.org/pdf/2202.07362.pdf
lhoestq/custom_squad,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
persiannlp/parsinlu_reading_comprehension,2012.06154,https://arxiv.org/abs/2012.06154,https://arxiv.org/pdf/2012.06154.pdf
projecte-aina/vilaquad,2107.07903,https://arxiv.org/abs/2107.07903,https://arxiv.org/pdf/2107.07903.pdf
projecte-aina/vilaquad,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
projecte-aina/viquiquad,2107.07903,https://arxiv.org/abs/2107.07903,https://arxiv.org/pdf/2107.07903.pdf
projecte-aina/viquiquad,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
projecte-aina/xquad-ca,2107.07903,https://arxiv.org/abs/2107.07903,https://arxiv.org/pdf/2107.07903.pdf
projecte-aina/xquad-ca,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
projecte-aina/xquad-ca,1910.11856,https://arxiv.org/abs/1910.11856,https://arxiv.org/pdf/1910.11856.pdf
sagnikrayc/quasar,1707.03904,https://arxiv.org/abs/1707.03904,https://arxiv.org/pdf/1707.03904.pdf
svakulenk0/qrecc,2010.04898,https://arxiv.org/abs/2010.04898,https://arxiv.org/pdf/2010.04898.pdf
tau/scrolls,2201.03533,https://arxiv.org/abs/2201.03533,https://arxiv.org/pdf/2201.03533.pdf
tau/scrolls,2104.02112,https://arxiv.org/abs/2104.02112,https://arxiv.org/pdf/2104.02112.pdf
tau/scrolls,2104.07091,https://arxiv.org/abs/2104.07091,https://arxiv.org/pdf/2104.07091.pdf
tau/scrolls,2104.05938,https://arxiv.org/abs/2104.05938,https://arxiv.org/pdf/2104.05938.pdf
tau/scrolls,1712.07040,https://arxiv.org/abs/1712.07040,https://arxiv.org/pdf/1712.07040.pdf
tau/scrolls,2105.03011,https://arxiv.org/abs/2105.03011,https://arxiv.org/pdf/2105.03011.pdf
tau/scrolls,2112.08608,https://arxiv.org/abs/2112.08608,https://arxiv.org/pdf/2112.08608.pdf
tau/scrolls,2110.01799,https://arxiv.org/abs/2110.01799,https://arxiv.org/pdf/2110.01799.pdf
mbartolo/synQA,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
UBC-NLP/orca,2212.10758,https://arxiv.org/abs/2212.10758,https://arxiv.org/pdf/2212.10758.pdf
UBC-NLP/orca,2004.01401,https://arxiv.org/abs/2004.01401,https://arxiv.org/pdf/2004.01401.pdf
EMBO/BLURB,2007.15779,https://arxiv.org/abs/2007.15779,https://arxiv.org/pdf/2007.15779.pdf
EMBO/BLURB,1909.06146,https://arxiv.org/abs/1909.06146,https://arxiv.org/pdf/1909.06146.pdf
stanfordnlp/wikitablequestions,1508.00305,https://arxiv.org/abs/1508.00305,https://arxiv.org/pdf/1508.00305.pdf
voidful/NMSQA,2203.04911,https://arxiv.org/abs/2203.04911,https://arxiv.org/pdf/2203.04911.pdf
csebuetnlp/squad_bn,2101.00204,https://arxiv.org/abs/2101.00204,https://arxiv.org/pdf/2101.00204.pdf
csebuetnlp/squad_bn,2007.01852,https://arxiv.org/abs/2007.01852,https://arxiv.org/pdf/2007.01852.pdf
csebuetnlp/squad_bn,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
csebuetnlp/squad_bn,2003.05002,https://arxiv.org/abs/2003.05002,https://arxiv.org/pdf/2003.05002.pdf
Leyo/TGIF,1604.02748,https://arxiv.org/abs/1604.02748,https://arxiv.org/pdf/1604.02748.pdf
domenicrosati/TruthfulQA,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
HuggingFaceM4/TGIF,1604.02748,https://arxiv.org/abs/1604.02748,https://arxiv.org/pdf/1604.02748.pdf
juletxara/xquad_xtreme,1910.11856,https://arxiv.org/abs/1910.11856,https://arxiv.org/pdf/1910.11856.pdf
juletxara/tydiqa_xtreme,2003.11080,https://arxiv.org/abs/2003.11080,https://arxiv.org/pdf/2003.11080.pdf
truthfulqa/truthful_qa,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
google/bigbench,2206.04615,https://arxiv.org/abs/2206.04615,https://arxiv.org/pdf/2206.04615.pdf
projecte-aina/catalanqa,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
MicPie/unpredictable_full,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_mmo-champion-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_baseball-fantasysports-yahoo-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_phonearena-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_support-google-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_dividend-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_bulbapedia-bulbagarden-net,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_wkdu-org,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_dummies-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_mgoblog-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_gamefaqs-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_studystack-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_sittercity-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_msdn-microsoft-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cappex-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_en-wikipedia-org,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cram-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_w3-org,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_sporcle-com,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_wiki-openmoko-org,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_ensembl-org,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_5k,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_unique,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster-noise,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster00,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster01,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster10,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster11,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster12,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster13,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster14,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster15,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster16,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster17,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster18,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster19,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster02,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster20,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster21,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster22,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster23,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster24,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster25,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster26,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster27,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster28,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster29,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster03,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster04,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster05,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster06,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster07,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster08,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_cluster09,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_rated-low,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_rated-medium,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
MicPie/unpredictable_rated-high,2208.01009,https://arxiv.org/abs/2208.01009,https://arxiv.org/pdf/2208.01009.pdf
colbertv2/lotte,2112.01488,https://arxiv.org/abs/2112.01488,https://arxiv.org/pdf/2112.01488.pdf
colbertv2/lotte_passages,2112.01488,https://arxiv.org/abs/2112.01488,https://arxiv.org/pdf/2112.01488.pdf
alex-apostolo/filtered-cuad,2103.06268,https://arxiv.org/abs/2103.06268,https://arxiv.org/pdf/2103.06268.pdf
tau/sled,2208.00748,https://arxiv.org/abs/2208.00748,https://arxiv.org/pdf/2208.00748.pdf
tau/sled,2201.03533,https://arxiv.org/abs/2201.03533,https://arxiv.org/pdf/2201.03533.pdf
tau/sled,2104.02112,https://arxiv.org/abs/2104.02112,https://arxiv.org/pdf/2104.02112.pdf
tau/sled,2104.07091,https://arxiv.org/abs/2104.07091,https://arxiv.org/pdf/2104.07091.pdf
tau/sled,2104.05938,https://arxiv.org/abs/2104.05938,https://arxiv.org/pdf/2104.05938.pdf
tau/sled,1712.07040,https://arxiv.org/abs/1712.07040,https://arxiv.org/pdf/1712.07040.pdf
tau/sled,2105.03011,https://arxiv.org/abs/2105.03011,https://arxiv.org/pdf/2105.03011.pdf
tau/sled,2112.08608,https://arxiv.org/abs/2112.08608,https://arxiv.org/pdf/2112.08608.pdf
tau/sled,2110.01799,https://arxiv.org/abs/2110.01799,https://arxiv.org/pdf/2110.01799.pdf
tau/sled,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
tau/sled,1809.09600,https://arxiv.org/abs/1809.09600,https://arxiv.org/pdf/1809.09600.pdf
haritzpuerto/MetaQA_Agents_Predictions,2112.01922,https://arxiv.org/abs/2112.01922,https://arxiv.org/pdf/2112.01922.pdf
chenghao/cuad_qa,2103.06268,https://arxiv.org/abs/2103.06268,https://arxiv.org/pdf/2103.06268.pdf
din0s/asqa,2204.06092,https://arxiv.org/abs/2204.06092,https://arxiv.org/pdf/2204.06092.pdf
din0s/msmarco-nlgen,1611.09268,https://arxiv.org/abs/1611.09268,https://arxiv.org/pdf/1611.09268.pdf
RussianNLP/tape,2210.12813,https://arxiv.org/abs/2210.12813,https://arxiv.org/pdf/2210.12813.pdf
drt/kqa_pro,2007.03875,https://arxiv.org/abs/2007.03875,https://arxiv.org/pdf/2007.03875.pdf
sileod/probability_words_nli,2211.03358,https://arxiv.org/abs/2211.03358,https://arxiv.org/pdf/2211.03358.pdf
lmqg/qa_squadshifts,2004.14444,https://arxiv.org/abs/2004.14444,https://arxiv.org/pdf/2004.14444.pdf
lasha-nlp/CONDAQA,2211.00295,https://arxiv.org/abs/2211.00295,https://arxiv.org/pdf/2211.00295.pdf
lmqg/qa_harvesting_from_wikipedia_pseudo,2210.03992,https://arxiv.org/abs/2210.03992,https://arxiv.org/pdf/2210.03992.pdf
PM-AI/germandpr-beir,2104.08663,https://arxiv.org/abs/2104.08663,https://arxiv.org/pdf/2104.08663.pdf
lmqg/qa_squad,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
RussianNLP/wikiomnia,2204.08009,https://arxiv.org/abs/2204.08009,https://arxiv.org/pdf/2204.08009.pdf
ipipan/polqa,2212.08897,https://arxiv.org/abs/2212.08897,https://arxiv.org/pdf/2212.08897.pdf
yhavinga/squad_v2_dutch,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
lmqg/qa_squadshifts_synthetic,2210.03992,https://arxiv.org/abs/2210.03992,https://arxiv.org/pdf/2210.03992.pdf
Anthropic/model-written-evals,1804.09301,https://arxiv.org/abs/1804.09301,https://arxiv.org/pdf/1804.09301.pdf
Anthropic/model-written-evals,2212.09251,https://arxiv.org/abs/2212.09251,https://arxiv.org/pdf/2212.09251.pdf
Xieyiyiyi/ceshi0119,1905.00537,https://arxiv.org/abs/1905.00537,https://arxiv.org/pdf/1905.00537.pdf
tasksource/cycic_classification,2301.05948,https://arxiv.org/abs/2301.05948,https://arxiv.org/pdf/2301.05948.pdf
Hello-SimpleAI/HC3,2301.07597,https://arxiv.org/abs/2301.07597,https://arxiv.org/pdf/2301.07597.pdf
Hello-SimpleAI/HC3-Chinese,2301.07597,https://arxiv.org/abs/2301.07597,https://arxiv.org/pdf/2301.07597.pdf
imvladikon/parashoot,1606.05250,https://arxiv.org/abs/1606.05250,https://arxiv.org/pdf/1606.05250.pdf
imvladikon/parashoot,2109.11314,https://arxiv.org/abs/2109.11314,https://arxiv.org/pdf/2109.11314.pdf
tasksource/commonsense_qa_2.0,2201.05320,https://arxiv.org/abs/2201.05320,https://arxiv.org/pdf/2201.05320.pdf
michelecafagna26/hl,1405.0312,https://arxiv.org/abs/1405.0312,https://arxiv.org/pdf/1405.0312.pdf
michelecafagna26/hl,2302.12189,https://arxiv.org/abs/2302.12189,https://arxiv.org/pdf/2302.12189.pdf
vishal-burman/c4-faqs,1910.10683,https://arxiv.org/abs/1910.10683,https://arxiv.org/pdf/1910.10683.pdf
biu-nlp/alsqa,2210.12673,https://arxiv.org/abs/2210.12673,https://arxiv.org/pdf/2210.12673.pdf
jeasinema/SQA3D,2210.07474,https://arxiv.org/abs/2210.07474,https://arxiv.org/pdf/2210.07474.pdf
tasksource/bigbench,2206.04615,https://arxiv.org/abs/2206.04615,https://arxiv.org/pdf/2206.04615.pdf
HuggingFaceH4/stack-exchange-preferences,2112.00861,https://arxiv.org/abs/2112.00861,https://arxiv.org/pdf/2112.00861.pdf
rubentito/mp-docvqa,2212.05935,https://arxiv.org/abs/2212.05935,https://arxiv.org/pdf/2212.05935.pdf
danwakeem/wikitablequestions-wtq,1508.00305,https://arxiv.org/abs/1508.00305,https://arxiv.org/pdf/1508.00305.pdf
Serverless/dev_mode-wtq,1508.00305,https://arxiv.org/abs/1508.00305,https://arxiv.org/pdf/1508.00305.pdf
shunk031/JGLUE,2309.12676,https://arxiv.org/abs/2309.12676,https://arxiv.org/pdf/2309.12676.pdf
antoinelb7/alloprof,2302.07738,https://arxiv.org/abs/2302.07738,https://arxiv.org/pdf/2302.07738.pdf
oeg/CelebA_Sent2Vect_Sp,1911.11378,https://arxiv.org/abs/1911.11378,https://arxiv.org/pdf/1911.11378.pdf
oeg/CelebA_RoBERTa_Sp,1911.11378,https://arxiv.org/abs/1911.11378,https://arxiv.org/pdf/1911.11378.pdf
khalidalt/model-written-evals,2212.09251,https://arxiv.org/abs/2212.09251,https://arxiv.org/pdf/2212.09251.pdf
cambridgeltl/vsr_random,2205.00363,https://arxiv.org/abs/2205.00363,https://arxiv.org/pdf/2205.00363.pdf
cambridgeltl/vsr_zeroshot,2205.00363,https://arxiv.org/abs/2205.00363,https://arxiv.org/pdf/2205.00363.pdf
koutch/staqc,1803.09371,https://arxiv.org/abs/1803.09371,https://arxiv.org/pdf/1803.09371.pdf
koutch/JuICe,1910.02216,https://arxiv.org/abs/1910.02216,https://arxiv.org/pdf/1910.02216.pdf
ipipan/maupqa,2305.05486,https://arxiv.org/abs/2305.05486,https://arxiv.org/pdf/2305.05486.pdf
ipipan/maupqa,2309.08469,https://arxiv.org/abs/2309.08469,https://arxiv.org/pdf/2309.08469.pdf
davebulaval/RISCBAC,2304.04212,https://arxiv.org/abs/2304.04212,https://arxiv.org/pdf/2304.04212.pdf
medalpaca/medical_meadow_medqa,2009.13081,https://arxiv.org/abs/2009.13081,https://arxiv.org/pdf/2009.13081.pdf
NTU-NLP-sg/xCodeEval,2303.03004,https://arxiv.org/abs/2303.03004,https://arxiv.org/pdf/2303.03004.pdf
BramVanroy/quora-chat-dutch,2312.12852,https://arxiv.org/abs/2312.12852,https://arxiv.org/pdf/2312.12852.pdf
BramVanroy/stackoverflow-chat-dutch,2312.12852,https://arxiv.org/abs/2312.12852,https://arxiv.org/pdf/2312.12852.pdf
BramVanroy/alpaca-cleaned-dutch,2312.12852,https://arxiv.org/abs/2312.12852,https://arxiv.org/pdf/2312.12852.pdf
